Timestamp,Algorithm,Size,Time_ms,,,,,,,,Sum:,34145910,,,
10/14/2025 20:04:18,Hunt & Kill,8x8,4938,,,,,,,,,,,,
10/14/2025 20:04:22,Prim,8x8,3551,,,,,,,,,,,,
10/14/2025 20:04:23,Hunt & Kill,8x8,4491,,,,,,,,,,,,
10/14/2025 20:04:26,Aldous-Broder,8x8,5375,,,,,,,,,,,,
10/14/2025 20:04:27,Wilson,8x8,4708,,,,,,,,,,,,
10/14/2025 20:04:29,Wilson,8x8,2299,,,,,,,,,,,,
10/14/2025 20:04:35,DFS,8x8,5457,,,,,,,,,,,,
10/14/2025 20:04:40,Kruskal,8x8,3882,,,,,,,,,,,,
10/14/2025 20:04:44,Prim,8x8,3276,,,,,,,,,,,,
10/14/2025 20:04:49,Hunt & Kill,8x8,4517,,,,,,,,,,,,
10/14/2025 20:04:56,DFS,8x8,5481,,,,,,,,,,,,
10/14/2025 20:04:58,Aldous-Broder,8x8,3491,,,,,,,,,,,,
10/14/2025 20:05:06,Wilson,8x8,4403,,,,,,,,,,,,
10/14/2025 20:05:09,Kruskal,8x8,3571,,,,,,,,,,,,
10/14/2025 20:05:13,Hunt & Kill,8x8,1959,,,,,,,,,,,,
10/14/2025 20:05:20,DFS,8x8,4092,,,,,,,,,,,,
10/14/2025 20:05:25,Wilson,8x8,4924,,,,,,,,,,,,
10/14/2025 20:05:29,Prim,8x8,3601,,,,,,,,,,,,
10/14/2025 20:05:34,Kruskal,8x8,5349,,,,,,,,,,,,
10/14/2025 20:05:38,Kruskal,8x8,8821,,,,,,,,,,,,
10/14/2025 20:05:39,Aldous-Broder,8x8,3719,,,,,,,,,,,,
10/14/2025 20:05:43,DFS,8x8,2716,,,,,,,,,,,,
10/14/2025 20:05:44,Wilson,8x8,4449,,,,,,,,,,,,
10/14/2025 20:05:51,Hunt & Kill,8x8,6894,,,,,,,,,,,,
10/14/2025 20:05:57,Prim,8x8,6411,,,,,,,,,,,,
10/14/2025 20:06:04,Kruskal,8x8,4563,,,,,,,,,,,,
10/14/2025 20:06:08,DFS,8x8,5494,,,,,,,,,,,,
10/14/2025 20:06:11,Aldous-Broder,8x8,3311,,,,,,,,,,,,
10/14/2025 20:06:16,Aldous-Broder,8x8,3346,,,,,,,,,,,,
10/14/2025 20:06:22,Wilson,8x8,4840,,,,,,,,,,,,
10/14/2025 20:06:26,Prim,8x8,2965,,,,,,,,,,,,
10/14/2025 20:06:32,DFS,8x8,5895,,,,,,,,,,,,
10/14/2025 20:06:35,Kruskal,8x8,4891,,,,,,,,,,,,
10/14/2025 20:06:40,Hunt & Kill,8x8,3097,,,,,,,,,,,,
10/14/2025 20:06:44,Prim,8x8,2421,,,,,,,,,,,,
10/14/2025 20:06:46,Aldous-Broder,8x8,2971,,,,,,,,,,,,
10/14/2025 20:06:55,Hunt & Kill,8x8,3708,,,,,,,,,,,,
10/14/2025 20:06:57,Kruskal,8x8,4673,,,,,,,,,,,,
10/14/2025 20:07:00,DFS,8x8,4926,,,,,,,,,,,,
10/14/2025 20:07:06,Wilson,8x8,4158,,,,,,,,,,,,
10/14/2025 20:07:12,Wilson,8x8,4192,,,,,,,,,,,,
10/14/2025 20:07:16,Prim,8x8,3170,,,,,,,,,,,,
10/14/2025 20:07:20,Aldous-Broder,8x8,4830,,,,,,,,,,,,
10/14/2025 20:07:28,Kruskal,8x8,5928,,,,,,,,,,,,
10/14/2025 20:07:32,DFS,8x8,3617,,,,,,,,,,,,
10/14/2025 20:07:42,Hunt & Kill,8x8,10349,,,,,,,,,,,,
10/14/2025 20:07:48,Prim,8x8,5295,,,,,,,,,,,,
10/14/2025 20:07:54,Aldous-Broder,8x8,7272,,,,,,,,,,,,
10/14/2025 20:08:01,Kruskal,8x8,4347,,,,,,,,,,,,
10/14/2025 20:08:07,Wilson,8x8,5710,,,,,,,,,,,,
10/14/2025 20:08:16,DFS,8x8,5546,,,,,,,,,,,,
10/14/2025 20:08:19,Hunt & Kill,8x8,7621,,,,,,,,,,,,
10/14/2025 20:08:26,Aldous-Broder,8x8,3470,,,,,,,,,,,,
10/14/2025 20:08:29,Prim,8x8,3969,,,,,,,,,,,,
10/14/2025 20:08:35,DFS,8x8,4529,,,,,,,,,,,,
10/14/2025 20:08:36,Kruskal,8x8,2868,,,,,,,,,,,,
10/14/2025 20:08:41,Hunt & Kill,8x8,4381,,,,,,,,,,,,
10/14/2025 20:08:45,Wilson,8x8,3795,,,,,,,,,,,,
10/14/2025 20:08:52,Hunt & Kill,8x8,4167,,,,,,,,,,,,
10/14/2025 20:08:58,Kruskal,8x8,5170,,,,,,,,,,,,
10/14/2025 20:09:00,Wilson,8x8,3774,,,,,,,,,,,,
10/14/2025 20:09:07,DFS,8x8,4083,,,,,,,,,,,,
10/14/2025 20:09:12,Aldous-Broder,8x8,4007,,,,,,,,,,,,
10/14/2025 20:09:16,Prim,8x8,3135,,,,,,,,,,,,
10/14/2025 20:09:25,DFS,8x8,8725,,,,,,,,,,,,
10/14/2025 20:09:32,Aldous-Broder,8x8,7387,,,,,,,,,,,,
10/14/2025 20:09:39,Kruskal,8x8,4307,,,,,,,,,,,,
10/14/2025 20:09:40,Hunt & Kill,8x8,3082,,,,,,,,,,,,
10/14/2025 20:09:46,Prim,8x8,3004,,,,,,,,,,,,
10/14/2025 20:09:50,Wilson,8x8,3662,,,,,,,,,,,,
10/14/2025 20:09:56,Aldous-Broder,8x8,6374,,,,,,,,,,,,
10/14/2025 20:10:03,Wilson,8x8,3516,,,,,,,,,,,,
10/14/2025 20:10:07,Prim,8x8,3809,,,,,,,,,,,,
10/14/2025 20:10:11,Kruskal,8x8,4068,,,,,,,,,,,,
10/14/2025 20:10:16,DFS,8x8,6279,,,,,,,,,,,,
10/14/2025 20:10:22,Hunt & Kill,8x8,3120,,,,,,,,,,,,
10/14/2025 20:10:24,DFS,8x8,4340,,,,,,,,,,,,
10/14/2025 20:10:44,Hunt & Kill,8x8,5684,,,,,,,,,,,,
10/14/2025 20:10:47,Aldous-Broder,8x8,2319,,,,,,,,,,,,
10/14/2025 20:10:50,Kruskal,8x8,2439,,,,,,,,,,,,
10/14/2025 20:10:53,Prim,8x8,3654,,,,,,,,,,,,
10/14/2025 20:10:57,Wilson,8x8,2750,,,,,,,,,,,,
10/14/2025 20:11:05,Prim,8x8,8556,,,,,,,,,,,,
10/14/2025 20:11:07,Kruskal,8x8,2969,,,,,,,,,,,,
10/14/2025 20:11:13,Wilson,8x8,5500,,,,,,,,,,,,
10/14/2025 20:11:18,Hunt & Kill,8x8,4419,,,,,,,,,,,,
10/14/2025 20:11:25,DFS,8x8,6563,,,,,,,,,,,,
10/14/2025 20:11:46,Hunt & Kill,8x8,8071,,,,,,,,,,,,
10/14/2025 20:11:53,Aldous-Broder,8x8,4172,,,,,,,,,,,,
10/14/2025 20:11:57,Prim,8x8,3335,,,,,,,,,,,,
10/14/2025 20:12:02,Kruskal,8x8,4429,,,,,,,,,,,,
10/14/2025 20:12:05,DFS,8x8,2288,,,,,,,,,,,,
10/14/2025 20:12:30,DFS,8x8,6890,,,,,,,,,,,,
10/14/2025 20:12:38,Hunt & Kill,8x8,6689,,,,,,,,,,,,
10/14/2025 20:12:43,Aldous-Broder,8x8,2570,,,,,,,,,,,,
10/14/2025 20:12:48,Wilson,8x8,4715,,,,,,,,,,,,
10/14/2025 20:12:53,Aldous-Broder,8x8,4727,,,,,,,,,,,,
10/14/2025 20:12:53,Prim,8x8,3276,,,,,,,,,,,,
10/14/2025 20:13:00,Hunt & Kill,8x8,2123,,,,,,,,,,,,
10/14/2025 20:13:02,Kruskal,8x8,2834,,,,,,,,,,,,
10/14/2025 20:13:02,Kruskal,8x8,3559,,,,,,,,,,,,
10/14/2025 20:13:06,Aldous-Broder,8x8,2963,,,,,,,,,,,,
10/14/2025 20:13:11,DFS,8x8,3758,,,,,,,,,,,,
10/14/2025 20:13:15,Wilson,8x8,6672,,,,,,,,,,,,
10/14/2025 20:13:17,Wilson,8x8,6168,,,,,,,,,,,,
10/14/2025 20:13:23,Prim,8x8,3321,,,,,,,,,,,,
10/14/2025 20:13:41,Wilson,8x8,10553,,,,,,,,,,,,
10/14/2025 20:13:47,DFS,8x8,5637,,,,,,,,,,,,
10/14/2025 20:14:47,Prim,8x8,2495,,,,,,,,,,,,
10/14/2025 20:14:51,Kruskal,8x8,4564,,,,,,,,,,,,
10/14/2025 20:15:00,Hunt & Kill,8x8,3710,,,,,,,,,,,,
10/14/2025 20:15:02,Aldous-Broder,8x8,3456,,,,,,,,,,,,
10/14/2025 20:15:07,Hunt & Kill,8x8,4531,,,,,,,,,,,,
10/14/2025 20:15:16,DFS,8x8,3574,,,,,,,,,,,,
10/14/2025 20:15:17,Wilson,8x8,2319,,,,,,,,,,,,
10/14/2025 20:15:22,Prim,8x8,2634,,,,,,,,,,,,
10/14/2025 20:15:26,Kruskal,8x8,2968,,,,,,,,,,,,
10/14/2025 20:15:31,Aldous-Broder,8x8,4923,,,,,,,,,,,,
10/14/2025 20:15:46,Prim,8x8,3772,,,,,,,,,,,,
10/14/2025 20:15:48,DFS,8x8,4321,,,,,,,,,,,,
10/14/2025 20:15:53,Wilson,8x8,5635,,,,,,,,,,,,
10/14/2025 20:16:15,Hunt & Kill,8x8,2734,,,,,,,,,,,,
10/14/2025 20:16:23,Kruskal,8x8,5319,,,,,,,,,,,,
10/14/2025 20:16:26,Aldous-Broder,8x8,4971,,,,,,,,,,,,
10/14/2025 20:16:32,DFS,8x8,3414,,,,,,,,,,,,
10/14/2025 20:16:36,Prim,8x8,3203,,,,,,,,,,,,
10/14/2025 20:16:40,Hunt & Kill,8x8,3961,,,,,,,,,,,,
10/14/2025 20:33:02,Aldous-Broder,8x8,6042,,,,,,,,,,,,
10/14/2025 20:33:08,Wilson,8x8,4200,,,,,,,,,,,,
10/14/2025 20:33:18,DFS,8x8,9587,,,,,,,,,,,,
10/14/2025 20:33:26,Kruskal,8x8,6762,,,,,,,,,,,,
10/14/2025 20:33:32,Prim,8x8,5134,,,,,,,,,,,,
10/14/2025 20:33:45,Hunt & Kill,8x8,10057,,,,,,,,,,,,
10/14/2025 20:33:56,DFS,8x8,9798,,,,,,,,,,,,
10/14/2025 20:34:06,Wilson,8x8,7090,,,,,,,,,,,,
10/14/2025 20:34:32,Prim,8x8,3549,,,,,,,,,,,,
10/14/2025 20:34:40,DFS,8x8,5962,,,,,,,,,,,,
10/14/2025 20:34:43,Wilson,8x8,3005,,,,,,,,,,,,
10/14/2025 20:34:52,Kruskal,8x8,7287,,,,,,,,,,,,
10/14/2025 20:35:03,Hunt & Kill,8x8,9417,,,,,,,,,,,,
10/14/2025 20:35:12,Aldous-Broder,8x8,6933,,,,,,,,,,,,
10/14/2025 20:35:15,Prim,8x8,3439,,,,,,,,,,,,
10/14/2025 20:35:21,Kruskal,8x8,4686,,,,,,,,,,,,
10/14/2025 20:35:28,Aldous-Broder,8x8,3384,,,,,,,,,,,,
10/14/2025 20:35:34,Wilson,8x8,6598,,,,,,,,,,,,
10/14/2025 20:35:46,Hunt & Kill,8x8,10261,,,,,,,,,,,,
10/14/2025 20:35:59,DFS,8x8,12536,,,,,,,,,,,,
10/14/2025 20:36:09,DFS,8x8,9497,,,,,,,,,,,,
10/14/2025 20:36:14,Wilson,8x8,3073,,,,,,,,,,,,
10/14/2025 20:36:20,Prim,8x8,4848,,,,,,,,,,,,
10/14/2025 20:36:24,Kruskal,8x8,3498,,,,,,,,,,,,
10/14/2025 20:36:29,Aldous-Broder,8x8,4080,,,,,,,,,,,,
10/14/2025 20:36:39,Hunt & Kill,8x8,7109,,,,,,,,,,,,
10/14/2025 20:36:45,Wilson,8x8,6024,,,,,,,,,,,,
10/14/2025 20:36:52,Prim,8x8,3217,,,,,,,,,,,,
10/14/2025 20:36:55,Aldous-Broder,8x8,4285,,,,,,,,,,,,
10/14/2025 20:37:04,DFS,8x8,7857,,,,,,,,,,,,
10/14/2025 20:37:14,Hunt & Kill,8x8,9824,,,,,,,,,,,,
10/14/2025 20:37:20,Kruskal,8x8,4641,,,,,,,,,,,,
10/14/2025 20:37:25,Kruskal,8x8,4638,,,,,,,,,,,,
10/14/2025 20:37:36,Wilson,8x8,9346,,,,,,,,,,,,
10/14/2025 20:37:43,Prim,8x8,4689,,,,,,,,,,,,
10/14/2025 20:37:47,Aldous-Broder,8x8,4817,,,,,,,,,,,,
10/14/2025 20:37:54,DFS,8x8,5422,,,,,,,,,,,,
10/14/2025 20:37:58,Hunt & Kill,8x8,3512,,,,,,,,,,,,
10/14/2025 20:38:04,Hunt & Kill,8x8,4580,,,,,,,,,,,,
10/14/2025 20:38:08,Wilson,8x8,3403,,,,,,,,,,,,
10/14/2025 20:38:14,Aldous-Broder,8x8,4878,,,,,,,,,,,,
10/14/2025 20:38:23,DFS,8x8,8005,,,,,,,,,,,,
10/14/2025 21:29:55,Wilson,8x8,16191,,,,,,,,,,,,
10/14/2025 21:30:04,Aldous-Broder,8x8,9011,,,,,,,,,,,,
10/14/2025 21:30:21,Kruskal,8x8,5647,,,,,,,,,,,,
10/14/2025 21:30:27,Hunt & Kill,8x8,4978,,,,,,,,,,,,
10/14/2025 21:30:35,DFS,8x8,9351,,,,,,,,,,,,
10/14/2025 21:37:32,Aldous-Broder,8x8,6828,,,,,,,,,,,,
10/14/2025 21:53:49,Aldous-Broder,8x8,5231,,,,,,,,,,,,
10/14/2025 21:54:00,Hunt & Kill,8x8,9998,,,,,,,,,,,,
10/14/2025 21:54:08,Kruskal,8x8,7725,,,,,,,,,,,,
10/14/2025 21:54:15,Wilson,8x8,6342,,,,,,,,,,,,
10/14/2025 21:55:35,Aldous-Broder,8x8,9318,,,,,,,,,,,,
10/14/2025 21:55:42,Prim,8x8,4440,,,,,,,,,,,,
10/14/2025 21:55:51,DFS,8x8,7479,,,,,,,,,,,,
10/14/2025 21:56:05,Wilson,8x8,4183,,,,,,,,,,,,
10/14/2025 21:56:15,Hunt & Kill,8x8,10938,,,,,,,,,,,,
10/14/2025 21:56:22,Aldous-Broder,8x8,5199,,,,,,,,,,,,
10/14/2025 21:56:32,DFS,8x8,8419,,,,,,,,,,,,
10/14/2025 21:56:41,Prim,8x8,7701,,,,,,,,,,,,
10/14/2025 21:56:48,Kruskal,8x8,5481,,,,,,,,,,,,
10/14/2025 21:56:57,Hunt & Kill,8x8,6441,,,,,,,,,,,,
10/14/2025 21:57:01,Kruskal,8x8,4681,,,,,,,,,,,,
10/14/2025 23:16:59,DFS,8x8,2945,,,,,,,,,,,,
10/14/2025 23:18:07,Aldous-Broder,8x8,6689,,,,,,,,,,,,
10/14/2025 23:18:09,Prim,8x8,4609,,,,,,,,,,,,
10/14/2025 23:18:13,Hunt & Kill,8x8,2505,,,,,,,,,,,,
10/14/2025 23:18:24,DFS,8x8,9083,,,,,,,,,,,,
10/14/2025 23:18:26,Aldous-Broder,8x8,21545,,,,,,,,,,,,
10/14/2025 23:18:31,Kruskal,8x8,5631,,,,,,,,,,,,
10/14/2025 23:18:37,Wilson,8x8,5655,,,,,,,,,,,,
10/14/2025 23:18:42,Prim,8x8,3714,,,,,,,,,,,,
10/14/2025 23:18:48,Wilson,8x8,5055,,,,,,,,,,,,
10/14/2025 23:19:01,Hunt & Kill,8x8,12328,,,,,,,,,,,,
10/14/2025 23:19:06,Kruskal,8x8,4312,,,,,,,,,,,,
10/14/2025 23:19:11,Aldous-Broder,8x8,3765,,,,,,,,,,,,
10/14/2025 23:19:22,DFS,8x8,8576,,,,,,,,,,,,
10/14/2025 23:19:24,Aldous-Broder,8x8,4638,,,,,,,,,,,,
10/14/2025 23:19:38,Wilson,8x8,12059,,,,,,,,,,,,
10/14/2025 23:19:49,DFS,8x8,9663,,,,,,,,,,,,
10/14/2025 23:19:55,Prim,8x8,3632,,,,,,,,,,,,
10/14/2025 23:19:57,Kruskal,8x8,2968,,,,,,,,,,,,
10/14/2025 23:20:10,Hunt & Kill,8x8,10316,,,,,,,,,,,,
10/14/2025 23:20:23,DFS,8x8,12545,,,,,,,,,,,,
10/14/2025 23:20:28,Aldous-Broder,8x8,3384,,,,,,,,,,,,
10/14/2025 23:20:35,Wilson,8x8,6113,,,,,,,,,,,,
10/14/2025 23:20:46,Prim,8x8,7848,,,,,,,,,,,,
10/14/2025 23:20:52,Kruskal,8x8,6176,,,,,,,,,,,,
10/14/2025 23:21:01,Hunt & Kill,8x8,7981,,,,,,,,,,,,
10/14/2025 23:21:11,DFS,8x8,8968,,,,,,,,,,,,
10/14/2025 23:21:21,Kruskal,8x8,9904,,,,,,,,,,,,
10/14/2025 23:21:30,Aldous-Broder,8x8,4495,,,,,,,,,,,,
10/14/2025 23:21:32,Prim,8x8,3488,,,,,,,,,,,,
10/14/2025 23:21:36,Hunt & Kill,8x8,3011,,,,,,,,,,,,
10/14/2025 23:21:44,Wilson,8x8,5460,,,,,,,,,,,,
10/14/2025 23:21:51,Kruskal,8x8,8360,,,,,,,,,,,,
10/14/2025 23:22:03,DFS,8x8,10264,,,,,,,,,,,,
10/14/2025 23:22:13,Aldous-Broder,8x8,9208,,,,,,,,,,,,
10/14/2025 23:22:19,Prim,8x8,4136,,,,,,,,,,,,
10/14/2025 23:22:25,Wilson,8x8,3272,,,,,,,,,,,,
10/14/2025 23:22:40,Hunt & Kill,8x8,15103,,,,,,,,,,,,
10/14/2025 23:58:02,Wilson,8x8,8499,,,,,,,,,,,,
10/14/2025 23:58:13,Aldous-Broder,8x8,9420,,,,,,,,,,,,
10/15/2025 5:51:36,Prim,8x8,2807,,,,,,,,,,,,
10/15/2025 9:18:37,Hunt & Kill,8x8,24857,,,,,,,,,,,,
10/15/2025 9:18:53,Wilson,8x8,10966,,,,,,,,,,,,
10/15/2025 9:19:03,DFS,8x8,7230,,,,,,,,,,,,
10/15/2025 9:19:09,Kruskal,8x8,6557,,,,,,,,,,,,
10/15/2025 9:19:20,Aldous-Broder,8x8,10046,,,,,,,,,,,,
10/15/2025 9:19:31,Prim,8x8,8628,,,,,,,,,,,,
10/15/2025 9:19:48,DFS,8x8,14896,,,,,,,,,,,,
10/15/2025 9:19:59,Wilson,8x8,9364,,,,,,,,,,,,
10/15/2025 9:20:11,Hunt & Kill,8x8,11033,,,,,,,,,,,,
10/15/2025 9:20:20,Kruskal,8x8,6352,,,,,,,,,,,,
10/15/2025 9:20:29,Aldous-Broder,8x8,8596,,,,,,,,,,,,
10/15/2025 9:20:38,Prim,8x8,7773,,,,,,,,,,,,
10/15/2025 9:20:47,Prim,8x8,7181,,,,,,,,,,,,
10/15/2025 9:20:59,Hunt & Kill,8x8,11147,,,,,,,,,,,,
10/15/2025 9:21:06,Wilson,8x8,5544,,,,,,,,,,,,
10/15/2025 9:21:12,Kruskal,8x8,6378,,,,,,,,,,,,
10/15/2025 9:21:30,DFS,8x8,14683,,,,,,,,,,,,
10/15/2025 9:21:44,Aldous-Broder,8x8,13176,,,,,,,,,,,,
10/15/2025 9:21:58,Kruskal,8x8,11915,,,,,,,,,,,,
10/15/2025 9:22:05,Prim,8x8,5096,,,,,,,,,,,,
10/15/2025 9:22:12,Wilson,8x8,7995,,,,,,,,,,,,
10/15/2025 9:22:22,Aldous-Broder,8x8,8298,,,,,,,,,,,,
10/15/2025 9:22:30,Hunt & Kill,8x8,7994,,,,,,,,,,,,
10/15/2025 9:22:48,DFS,8x8,14007,,,,,,,,,,,,
10/15/2025 9:22:55,Kruskal,8x8,6425,,,,,,,,,,,,
10/15/2025 9:23:00,Aldous-Broder,8x8,5865,,,,,,,,,,,,
10/15/2025 9:23:06,Prim,8x8,4946,,,,,,,,,,,,
10/15/2025 9:23:29,DFS,8x8,21779,,,,,,,,,,,,
10/15/2025 9:23:38,Wilson,8x8,6491,,,,,,,,,,,,
10/15/2025 9:23:48,Hunt & Kill,8x8,8328,,,,,,,,,,,,
10/15/2025 9:23:57,Prim,8x8,8743,,,,,,,,,,,,
10/15/2025 9:24:06,Hunt & Kill,8x8,6057,,,,,,,,,,,,
10/15/2025 9:24:09,Wilson,8x8,4746,,,,,,,,,,,,
10/15/2025 9:24:18,Kruskal,8x8,6281,,,,,,,,,,,,
10/15/2025 9:25:08,DFS,8x8,48857,,,,,,,,,,,,
10/15/2025 9:25:14,Aldous-Broder,8x8,6611,,,,,,,,,,,,
10/15/2025 9:25:21,Wilson,8x8,5921,,,,,,,,,,,,
10/15/2025 9:25:30,Hunt & Kill,8x8,7737,,,,,,,,,,,,
10/15/2025 9:25:41,Prim,8x8,9872,,,,,,,,,,,,
10/15/2025 9:25:49,DFS,8x8,6583,,,,,,,,,,,,
10/15/2025 9:25:56,Aldous-Broder,8x8,5667,,,,,,,,,,,,
10/15/2025 9:26:03,Kruskal,8x8,3994,,,,,,,,,,,,
10/15/2025 9:26:09,Prim,8x8,3823,,,,,,,,,,,,
10/15/2025 9:26:16,Kruskal,8x8,7315,,,,,,,,,,,,
10/15/2025 9:26:23,Wilson,8x8,6013,,,,,,,,,,,,
10/15/2025 9:26:42,DFS,8x8,16567,,,,,,,,,,,,
10/15/2025 9:26:46,Aldous-Broder,8x8,4378,,,,,,,,,,,,
10/15/2025 9:26:59,Hunt & Kill,8x8,10879,,,,,,,,,,,,
10/15/2025 9:27:13,Aldous-Broder,8x8,12848,,,,,,,,,,,,
10/15/2025 9:27:23,Kruskal,8x8,8097,,,,,,,,,,,,
10/15/2025 9:27:30,Prim,8x8,5248,,,,,,,,,,,,
10/15/2025 9:27:45,DFS,8x8,14198,,,,,,,,,,,,
10/15/2025 9:27:56,Wilson,8x8,10764,,,,,,,,,,,,
10/15/2025 9:28:13,Hunt & Kill,8x8,16399,,,,,,,,,,,,
10/15/2025 9:28:20,Prim,8x8,5631,,,,,,,,,,,,
10/15/2025 9:28:30,DFS,8x8,8178,,,,,,,,,,,,
10/15/2025 9:28:35,Hunt & Kill,8x8,4370,,,,,,,,,,,,
10/15/2025 9:28:43,Aldous-Broder,8x8,6788,,,,,,,,,,,,
10/15/2025 9:28:52,Kruskal,8x8,7821,,,,,,,,,,,,
10/15/2025 9:29:02,Wilson,8x8,8225,,,,,,,,,,,,
10/15/2025 9:29:07,Prim,8x8,4054,,,,,,,,,,,,
10/15/2025 9:29:14,Hunt & Kill,8x8,6841,,,,,,,,,,,,
10/15/2025 9:29:30,DFS,8x8,14928,,,,,,,,,,,,
10/15/2025 9:29:44,Wilson,8x8,11962,,,,,,,,,,,,
10/15/2025 9:29:54,Kruskal,8x8,10006,,,,,,,,,,,,
10/15/2025 9:30:04,Aldous-Broder,8x8,8028,,,,,,,,,,,,
10/15/2025 9:30:13,Kruskal,8x8,7776,,,,,,,,,,,,
10/15/2025 9:30:27,Hunt & Kill,8x8,12918,,,,,,,,,,,,
10/15/2025 9:30:39,DFS,8x8,10013,,,,,,,,,,,,
10/15/2025 9:30:48,Aldous-Broder,8x8,7967,,,,,,,,,,,,
10/15/2025 9:31:00,Prim,8x8,7624,,,,,,,,,,,,
10/15/2025 9:31:05,Wilson,8x8,7135,,,,,,,,,,,,
10/15/2025 9:31:17,DFS,8x8,10782,,,,,,,,,,,,
10/15/2025 9:31:25,Kruskal,8x8,6879,,,,,,,,,,,,
10/15/2025 9:31:35,Aldous-Broder,8x8,8160,,,,,,,,,,,,
10/15/2025 9:31:46,Hunt & Kill,8x8,9728,,,,,,,,,,,,
10/15/2025 9:31:58,Wilson,8x8,10775,,,,,,,,,,,,
10/15/2025 9:32:05,Prim,8x8,6547,,,,,,,,,,,,
10/15/2025 9:32:17,DFS,8x8,11047,,,,,,,,,,,,
10/15/2025 9:32:22,Aldous-Broder,8x8,3380,,,,,,,,,,,,
10/15/2025 9:32:31,Wilson,8x8,7213,,,,,,,,,,,,
10/15/2025 9:32:40,Kruskal,8x8,8632,,,,,,,,,,,,
10/15/2025 9:32:48,Hunt & Kill,8x8,6497,,,,,,,,,,,,
10/15/2025 9:32:53,Prim,8x8,4170,,,,,,,,,,,,
10/15/2025 9:33:09,Hunt & Kill,8x8,14779,,,,,,,,,,,,
10/15/2025 9:33:19,Aldous-Broder,8x8,8491,,,,,,,,,,,,
10/15/2025 9:33:24,Kruskal,8x8,4475,,,,,,,,,,,,
10/15/2025 9:33:32,Wilson,8x8,6927,,,,,,,,,,,,
10/15/2025 9:33:38,Prim,8x8,5225,,,,,,,,,,,,
10/15/2025 9:33:52,DFS,8x8,12817,,,,,,,,,,,,
10/15/2025 9:34:10,Prim,8x8,14090,,,,,,,,,,,,
10/15/2025 9:34:18,Kruskal,8x8,9313,,,,,,,,,,,,
10/15/2025 9:34:26,DFS,8x8,6340,,,,,,,,,,,,
10/15/2025 9:34:34,Wilson,8x8,7145,,,,,,,,,,,,
10/15/2025 9:34:45,Aldous-Broder,8x8,8945,,,,,,,,,,,,
10/15/2025 9:35:02,Hunt & Kill,8x8,16637,,,,,,,,,,,,
10/15/2025 9:35:13,Aldous-Broder,8x8,10571,,,,,,,,,,,,
10/15/2025 9:35:22,Prim,8x8,7060,,,,,,,,,,,,
10/15/2025 9:35:31,Hunt & Kill,8x8,7336,,,,,,,,,,,,
10/15/2025 9:35:38,Wilson,8x8,6349,,,,,,,,,,,,
10/15/2025 9:35:44,Kruskal,8x8,5220,,,,,,,,,,,,
10/15/2025 9:35:54,DFS,8x8,8847,,,,,,,,,,,,
10/15/2025 9:36:01,Kruskal,8x8,6160,,,,,,,,,,,,
10/15/2025 9:36:14,Wilson,8x8,10659,,,,,,,,,,,,
10/15/2025 9:36:20,Prim,8x8,5862,,,,,,,,,,,,
10/15/2025 9:36:28,Aldous-Broder,8x8,6505,,,,,,,,,,,,
10/15/2025 9:36:40,Hunt & Kill,8x8,10303,,,,,,,,,,,,
10/15/2025 11:32:35,Aldous-Broder,8x8,5274,,,,,,,,,,,,
10/15/2025 11:33:22,DFS,8x8,6020,,,,,,,,,,,,
10/15/2025 11:34:24,Wilson,8x8,32720,,,,,,,,,,,,
10/15/2025 11:37:25,Aldous-Broder,8x8,5538,,,,,,,,,,,,
10/15/2025 11:37:39,DFS,8x8,7349,,,,,,,,,,,,
10/15/2025 11:37:52,Wilson,8x8,6820,,,,,,,,,,,,
10/15/2025 11:37:56,Kruskal,8x8,3482,,,,,,,,,,,,
10/15/2025 11:38:00,Prim,8x8,4012,,,,,,,,,,,,
10/15/2025 11:38:06,Aldous-Broder,8x8,4763,,,,,,,,,,,,
10/15/2025 11:38:09,Hunt & Kill,8x8,3414,,,,,,,,,,,,
10/15/2025 11:38:16,DFS,8x8,4959,,,,,,,,,,,,
10/15/2025 11:38:31,Prim,8x8,15463,,,,,,,,,,,,
10/15/2025 11:40:24,Hunt & Kill,8x8,25364,,,,,,,,,,,,
10/15/2025 11:40:52,DFS,8x8,24234,,,,,,,,,,,,
10/15/2025 11:41:09,Prim,8x8,13634,,,,,,,,,,,,
10/15/2025 11:41:20,Kruskal,8x8,8198,,,,,,,,,,,,
10/15/2025 11:41:30,Aldous-Broder,8x8,7285,,,,,,,,,,,,
10/15/2025 11:41:40,Wilson,8x8,8220,,,,,,,,,,,,
10/15/2025 11:41:49,Prim,8x8,5642,,,,,,,,,,,,
10/15/2025 11:42:04,DFS,8x8,11642,,,,,,,,,,,,
10/15/2025 11:42:11,Aldous-Broder,8x8,4960,,,,,,,,,,,,
10/15/2025 11:42:19,Hunt & Kill,8x8,5741,,,,,,,,,,,,
10/15/2025 11:42:27,Wilson,8x8,6559,,,,,,,,,,,,
10/15/2025 11:42:38,Kruskal,8x8,8381,,,,,,,,,,,,
10/15/2025 11:42:48,Kruskal,8x8,7587,,,,,,,,,,,,
10/15/2025 11:43:02,DFS,8x8,12108,,,,,,,,,,,,
10/15/2025 11:43:12,Prim,8x8,8625,,,,,,,,,,,,
